2023-04-19 19:10:45,575 [Worker-19: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /EcommerceCommon/src/main/resources
2023-04-19 19:10:45,576 [Worker-19: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /EcommerceCommon/src/main/resources
2023-04-19 19:10:45,576 [Worker-19: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /EcommerceCommon/src/test/java
2023-04-19 19:10:45,774 [Worker-19: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /EcommerceFrontEnd/src/main/java
2023-04-19 19:10:45,774 [Worker-19: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /EcommerceFrontEnd/src/main/resources
2023-04-19 19:10:45,774 [Worker-19: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /EcommerceFrontEnd/src/main/resources
2023-04-19 19:10:45,774 [Worker-19: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /EcommerceFrontEnd/src/test/java
2023-04-19 19:10:46,441 [Worker-19: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed for 4 poms: local refresh takes 0.00 sec, refresh facades takes 1.00 sec, update config takes 0.00 sec 
2023-04-19 19:10:47,026 [Worker-15: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource
2023-04-19 19:10:47,045 [Worker-15: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 3 resources
2023-04-19 19:10:47,055 [Worker-15: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceWebParent\EcommerceBackEnd\src\test\resources
2023-04-19 19:10:47,305 [Worker-15: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource
2023-04-19 19:10:47,317 [Worker-15: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource
2023-04-19 19:10:47,322 [Worker-15: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceCommon\src\test\resources
2023-04-19 19:10:47,506 [Worker-15: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource
2023-04-19 19:10:47,526 [Worker-15: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource
2023-04-19 19:10:47,532 [Worker-15: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceWebParent\EcommerceFrontEnd\src\test\resources
2023-04-20 00:17:13,834 [Worker-28: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.ecommerce:EcommerceWebParent:0.0.1-SNAPSHOT @ C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceWebParent\pom.xml.
